comic_id,A1Q1,A1Q2,A1Q3,A1Q4,A1Q5,A2Q1,A2Q2,A2Q3,A2Q4,A2Q5,A3Q1,A3Q2,A3Q3,A3Q4,A3Q5,A4Q1,A4Q2,A4Q3,A4Q4,A4Q5,A5Q1,A5Q2,A5Q3,A5Q4,A5Q5,A6Q1,A6Q2,A6Q3,A6Q4,A6Q5,A7Q1,A7Q2,A7Q3,A7Q4,A7Q5,A8Q1,A8Q2,A8Q3,A8Q4,A8Q5,A9Q1,A9Q2,A9Q3,A9Q4,A9Q5,A10Q1,A10Q2,A10Q3,A10Q4,A10Q5,A11Q1,A11Q2,A11Q3,A11Q4,A11Q5,A12Q1,A12Q2,A12Q3,A12Q4,A12Q5
smbc_3145,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],"['Surprise', 'Pun']",,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],['Surprise'],['No'],['Absent'],['NA'],['NA'],['NA'],,,,,,,,,,,,,,,,,,,,
smbc_3231,,,,,,,,,,,,,,,,['Yes'],"['Present, contribute']",['4'],"['Text', 'Visual']","['Surprise', 'Dark']",,,,,,,,,,,['No'],['Absent'],['NA'],['NA'],['NA'],['Yes'],"['Present, contribute']",['4'],['Text'],['Surprise'],,,,,,,,,,,,,,,,,,,,
smbc_3278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],['Surprise'],['Yes'],['Absent'],['1'],['Text'],['Surprise'],,,,,,,,,,,,,,,,,,,,
smbc_3330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['2'],['Text'],['Comparison'],['Yes'],['Absent'],['2'],['Text'],['Comparison'],['Yes'],['Absent'],['2'],['Text'],"['Comparison', 'Sarcasm']",,,,,,,,,,,,,,,
smbc_3351,,,,,,,,,,,,,,,,['Yes'],"['Present, do not contribute']",['1'],['Text'],"['Comparison', 'Surprise']",,,,,,,,,,,['Yes'],['Absent'],['3'],['Text'],"['Comparison', 'Surprise']",['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Surprise'],,,,,,,,,,,,,,,,,,,,
smbc_3419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['9'],"['Text', 'Visual']","['Silliness', 'Surprise']",['Yes'],['Absent'],['9'],['Text'],"['Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,
smbc_3550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['3'],['Text'],['Silliness'],['Yes'],['Absent'],['3'],['Text'],['Silliness'],,,,,,,,,,,,,,,,,,,,
smbc_3591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Visual'],['Dark'],['Yes'],['Absent'],['1'],['Visual'],['Dark'],,,,,,,,,,,,,,,,,,,,
smbc_3624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],"['Pun', 'Dark']",['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Pun'],,,,,,,,,,,,,,,,,,,,
smbc_3657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['3'],['Text'],"['Comparison', 'Exaggeration', 'Surprise']",['Yes'],['Absent'],['3'],"['Text', 'Visual']",['Surprise'],,,,,,,,,,,,,,,,,,,,
smbc_3716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],"['Comparison', 'Sarcasm']",['Yes'],['Absent'],['1'],['Text'],"['Comparison', 'Sarcasm']",['Yes'],['Absent'],['1'],['Text'],"['Comparison', 'Sarcasm']",,,,,,,,,,,,,,,
smbc_3785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Surprise', 'Dark']",['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,
smbc_3854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],['Surprise'],['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Surprise'],,,,,,,,,,,,,,,,,,,,
smbc_3940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],['Surprise'],['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Surprise'],,,,,,,,,,,,,,,,,,,,
smbc_4023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['3'],['Text'],"['Comparison', 'Surprise']",['Yes'],['Absent'],['3'],['Text'],['Surprise'],,,,,,,,,,,,,,,,,,,,
smbc_4095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['2'],['Text'],"['Pun', 'Surprise']",['Yes'],['Absent'],['2'],['Text'],"['Silliness', 'Surprise']",,,,,,,,,,,,,,,,,,,,
smbc_4125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['4'],['Text'],['Surprise'],['Yes'],['Absent'],['4'],['Text'],"['Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,
smbc_4185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['3'],['Visual'],"['Silliness', 'Surprise']",['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Comparison', 'Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,
smbc_4351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['4'],['Text'],"['Silliness', 'Surprise']",['Yes'],['Absent'],['4'],['Text'],"['Silliness', 'Surprise']",,,,,,,,,,,,,,,,,,,,
smbc_4385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],['Comparison'],['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Comparison'],,,,,,,,,,,,,,,,,,,,
smbc_4478,,,,,,,,,,,,,,,,['Yes'],['Absent'],['2'],"['Text', 'Visual']",['Surprise'],,,,,,,,,,,['Yes'],['Absent'],['2'],['Text'],['Surprise'],['No'],['Absent'],['NA'],['NA'],['NA'],,,,,,,,,,,,,,,,,,,,
smbc_4582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],"['Sarcasm', 'Surprise']",['Yes'],['Absent'],['1'],['Text'],['Surprise'],,,,,,,,,,,,,,,,,,,,
smbc_4607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],"['Silliness', 'Dark']",['Yes'],['Absent'],['1'],['Text'],['Dark'],,,,,,,,,,,,,,,,,,,,
smbc_4664,,,,,,,,,,,,,,,,['Yes'],"['Present, contribute']",['5'],"['Text', 'Visual']","['Personification', 'Pun', 'Surprise', 'Dark']",,,,,,,,,,,['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Exaggeration', 'Silliness', 'Dark']",['Yes'],"['Present, contribute']",['5'],['Visual'],"['Exaggeration', 'Silliness']",,,,,,,,,,,,,,,,,,,,
smbc_4879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],"['Comparison', 'Pun', 'Dark']",['Yes'],['Absent'],['1'],['Text'],['Comparison'],,,,,,,,,,,,,,,,,,,,
smbc_4972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['4'],['Text'],['Surprise'],['Yes'],['Absent'],['4'],['Text'],['Surprise'],,,,,,,,,,,,,,,,,,,,
smbc_5044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],['Comparison'],['Yes'],['Absent'],['1'],['Text'],['Comparison'],['Yes'],['Absent'],['1'],['Text'],"['Exaggeration', 'Comparison']",,,,,,,,,,,,,,,
smbc_5161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],['Silliness'],['Yes'],['Absent'],['1'],['Text'],['Silliness'],,,,,,,,,,,,,,,,,,,,
smbc_5285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['No'],['Absent'],['NA'],['NA'],['NA'],['No'],['Absent'],['NA'],['NA'],['NA'],['No'],['Absent'],['NA'],['NA'],['NA'],,,,,,,,,,,,,,,
smbc_5331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['2'],['Text'],['Silliness'],['Yes'],['Absent'],['2'],['Text'],['Silliness'],['Yes'],['Absent'],['2'],['Text'],"['Silliness', 'Exaggeration', 'Sarcasm']",,,,,,,,,,,,,,,
smbc_5495,,,,,,,,,,,,,,,,['Yes'],"['Present, contribute']",['4'],"['Text', 'Visual']","['Sarcasm', 'Surprise']",,,,,,,,,,,['No'],['Absent'],['NA'],['NA'],['NA'],['Yes'],['Absent'],['4'],['Text'],['Surprise'],,,,,,,,,,,,,,,,,,,,
smbc_5584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],"['Silliness', 'Surprise']",['Yes'],['Absent'],['1'],['Text'],"['Silliness', 'Surprise']",,,,,,,,,,,,,,,,,,,,
smbc_5628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],"['Comparison', 'Dark']",['Yes'],['Absent'],['1'],['Text'],['Comparison'],,,,,,,,,,,,,,,,,,,,
smbc_5674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['2'],['Text'],"['Silliness', 'Surprise']",['Yes'],['Absent'],['2'],['Text'],"['Silliness', 'Surprise']",,,,,,,,,,,,,,,,,,,,
smbc_5766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],['Surprise'],['Yes'],['Absent'],['1'],['Text'],"['Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,
smbc_5830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],['Sarcasm'],['Yes'],['Absent'],['1'],['Text'],['Sarcasm'],['Yes'],['Absent'],['1'],['Text'],['Sarcasm'],,,,,,,,,,,,,,,
smbc_5860,,,,,,,,,,,,,,,,['Yes'],['Absent'],['4'],['Text'],"['Surprise', 'Comparison', 'Dark']",,,,,,,,,,,['Yes'],['Absent'],['4'],['Text'],"['Surprise', 'Comparison', 'Dark']",['Yes'],['Absent'],['4'],['Text'],"['Surprise', 'Comparison', 'Dark']",,,,,,,,,,,,,,,,,,,,
smbc_5901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Dark'],['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Exaggeration', 'Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,
smbc_6078,,,,,,,,,,,,,,,,['Yes'],"['Present, contribute']",['7'],['Text'],"['Surprise', 'Dark']",,,,,,,,,,,['Yes'],['Absent'],['7'],['Text'],['Dark'],['Yes'],"['Present, contribute']",['2'],['Text'],"['Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,
smbc_6122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],['Dark'],['Yes'],['Absent'],['1'],['Text'],"['Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,
smbc_6168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['4'],['Text'],['Silliness'],['Yes'],['Absent'],['4'],['Text'],['Silliness'],,,,,,,,,,,,,,,,,,,,
smbc_6272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['2'],['Text'],"['Comparison', 'Dark']",['Yes'],['Absent'],['2'],['Text'],"['Comparison', 'Dark']",,,,,,,,,,,,,,,,,,,,
smbc_6366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['3'],['Text'],['Surprise'],['Yes'],['Absent'],['3'],"['Text', 'Visual']",['Surprise'],,,,,,,,,,,,,,,,,,,,
smbc_6418,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],['Surprise'],,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],"['Comparison', 'Surprise']",['Yes'],"['Present, contribute']",['1'],"['Text', 'Visual']",['Dark'],,,,,,,,,,,,,,,,,,,,
smbc_6497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['4'],"['Text', 'Visual']","['Exaggeration', 'Surprise', 'Dark']",['Yes'],['Absent'],['4'],"['Text', 'Visual']","['Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,
smbc_6606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Comparison', 'Exaggeration', 'Silliness']",['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Comparison', 'Exaggeration']",,,,,,,,,,,,,,,,,,,,
smbc_6656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],"['Comparison', 'Pun']",['Yes'],['Absent'],['1'],['Text'],"['Comparison', 'Exaggeration']",,,,,,,,,,,,,,,,,,,,
smbc_6815,,,,,,,,,,,,,,,,['Yes'],['Absent'],['4'],['Text'],['Surprise'],,,,,,,,,,,['Yes'],['Absent'],['4'],['Text'],"['Surprise', 'Dark']",['Yes'],"['Present, contribute']",['4'],"['Text', 'Visual']",['Pun'],,,,,,,,,,,,,,,,,,,,
smbc_7034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['3'],['Text'],"['Comparison', 'Exaggeration']",['Yes'],['Absent'],['3'],"['Text', 'Visual']",['Comparison'],,,,,,,,,,,,,,,,,,,,
smbc_7107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['6'],['Text'],['Silliness'],['Yes'],['Absent'],['6'],['Text'],['Silliness'],,,,,,,,,,,,,,,,,,,,
xkcd_9,,,,,,,,,,,,,,,,['No'],['Absent'],['NA'],['NA'],['NA'],,,,,,,,,,,['Yes'],['Absent'],['1'],['Visual'],['Comparison'],['No'],['Absent'],['NA'],['NA'],['NA'],['No'],['Absent'],['NA'],['NA'],['NA'],,,,,,,,,,,,,,,
xkcd_14,,,,,,,,,,,,,,,,['No'],['Absent'],['NA'],['NA'],['NA'],,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Exaggeration'],['No'],['Absent'],['NA'],['NA'],['NA'],['No'],['Absent'],['NA'],['NA'],['NA'],,,,,,,,,,,,,,,
xkcd_22,,,,,,,,,,,,,,,,['No'],['Absent'],['NA'],['NA'],['NA'],,,,,,,,,,,['Yes'],['Absent'],['1'],['Visual'],"['Sarcasm', 'Dark']",['No'],['Absent'],['NA'],['NA'],['NA'],['No'],"['Present, do not contribute']",['NA'],['NA'],['NA'],,,,,,,,,,,,,,,
xkcd_32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['3'],['Text'],['Surprise'],['Yes'],['Absent'],['3'],['Text'],['Surprise'],,,,,,,,,,,,,,,,,,,,
xkcd_38,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Surprise'],,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],['Surprise'],['No'],['Absent'],['NA'],['NA'],['NA'],,,,,,,,,,,,,,,,,,,,
xkcd_44,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],['Surprise'],,,,,,,,,,,['No'],['Absent'],['NA'],['NA'],['NA'],['Yes'],['Absent'],['1'],['Text'],['Surprise'],,,,,,,,,,,,,,,,,,,,
xkcd_53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],['Dark'],['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Silliness', 'Dark']",,,,,,,,,,,,,,,,,,,,
xkcd_64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Pun', 'Dark']",['Yes'],['Absent'],['3'],['Visual'],"['Pun', 'Dark']",,,,,,,,,,,,,,,,,,,,
xkcd_78,,,,,,,,,,,,,,,,['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Exaggeration', 'Surprise', 'Personification', 'Comparison']",,,,,,,,,,,['Yes'],['Absent'],['3'],['Text'],['Surprise'],['No'],['Absent'],['NA'],['NA'],['NA'],,,,,,,,,,,,,,,,,,,,
xkcd_88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Silliness', 'Pun']",['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Silliness', 'Pun']",['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Silliness', 'Pun']",,,,,,,,,,,,,,,
xkcd_101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Pun', 'Dark']",['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Pun', 'Dark']",,,,,,,,,,,,,,,,,,,,
xkcd_118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],['Silliness'],['Yes'],['Absent'],['1'],['Text'],['Silliness'],,,,,,,,,,,,,,,,,,,,
xkcd_134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['No'],['Absent'],['NA'],['NA'],['NA'],['No'],['Absent'],['NA'],['NA'],['NA'],['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Silliness', 'Pun']",,,,,,,,,,,,,,,
xkcd_149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],"['Surprise', 'Comparison']",['Yes'],['Absent'],['1'],['Text'],"['Surprise', 'Comparison']",['Yes'],['Absent'],['1'],['Text'],"['Surprise', 'Comparison']",,,,,,,,,,,,,,,
xkcd_154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['4'],['Text'],"['Comparison', 'Surprise']",['Yes'],['Absent'],['4'],['Text'],['Surprise'],,,,,,,,,,,,,,,,,,,,
xkcd_167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['2'],['Text'],"['Silliness', 'Surprise']",['Yes'],['Absent'],['2'],['Text'],"['Silliness', 'Surprise']",,,,,,,,,,,,,,,,,,,,
xkcd_181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['No'],['Absent'],['NA'],['NA'],['NA'],['No'],['Absent'],['NA'],['NA'],['NA'],['No'],['Absent'],['NA'],['NA'],['NA'],,,,,,,,,,,,,,,
xkcd_187,,,,,,,,,,,,,,,,['Yes'],['Absent'],['4'],"['Text', 'Visual']",['Surprise'],,,,,,,,,,,['Yes'],['Absent'],['4'],"['Text', 'Visual']",['Surprise'],['No'],['Absent'],['NA'],['NA'],['NA'],,,,,,,,,,,,,,,,,,,,
xkcd_198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],"['Surprise', 'Exaggeration']",['Yes'],['Absent'],['1'],['Text'],"['Surprise', 'Exaggeration']",['Yes'],['Absent'],['1'],['Text'],"['Surprise', 'Exaggeration']",,,,,,,,,,,,,,,
xkcd_220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['2'],"['Text', 'Visual']",['Surprise'],['Yes'],['Absent'],['2'],"['Text', 'Visual']",['Surprise'],,,,,,,,,,,,,,,,,,,,
xkcd_236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],['Silliness'],['Yes'],['Absent'],['1'],['Text'],['Silliness'],,,,,,,,,,,,,,,,,,,,
xkcd_250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],['Surprise'],['Yes'],['Absent'],['1'],['Text'],['Surprise'],,,,,,,,,,,,,,,,,,,,
xkcd_274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],"['Present, contribute']",['2'],"['Text', 'Visual']","['Exaggeration', 'Comparison']",['Yes'],"['Present, contribute']",['2'],"['Text', 'Visual']","['Exaggeration', 'Comparison']",['Yes'],"['Present, contribute']",['2'],"['Text', 'Visual']","['Exaggeration', 'Comparison']",,,,,,,,,,,,,,,
xkcd_301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],['Pun'],['Yes'],['Absent'],['1'],['Text'],['Pun'],,,,,,,,,,,,,,,,,,,,
xkcd_307,,,,,,,,,,,,,,,,['Yes'],"['Present, contribute']",['1'],"['Text', 'Visual']","['Pun', 'Surprise']",,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Surprise', 'Dark']",['Yes'],"['Present, contribute']",['1'],['Visual'],['Comparison'],,,,,,,,,,,,,,,,,,,,
xkcd_326,,,,,,,,,,,,,,,,['Yes'],"['Present, contribute']",['1'],['Text'],"['Silliness', 'Pun']",,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],['Silliness'],['No'],['Absent'],['NA'],['NA'],['NA'],,,,,,,,,,,,,,,,,,,,
xkcd_338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Visual'],['Surprise'],['Yes'],['Absent'],['1'],['Visual'],['Surprise'],,,,,,,,,,,,,,,,,,,,
xkcd_355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['4'],['Text'],"['Surprise', 'Pun']",['Yes'],['Absent'],['4'],['Text'],"['Surprise', 'Pun']",['Yes'],['Absent'],['4'],['Text'],"['Surprise', 'Pun']",,,,,,,,,,,,,,,
xkcd_382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],"['Present, contribute']",['4'],"['Text', 'Visual']",['Surprise'],['Yes'],"['Present, contribute']",['4'],['Visual'],"['Silliness', 'Surprise']",,,,,,,,,,,,,,,,,,,,
xkcd_390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],['Dark'],['Yes'],['Absent'],['1'],['Text'],['Dark'],,,,,,,,,,,,,,,,,,,,
xkcd_403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],['Silliness'],['Yes'],['Absent'],['1'],['Text'],['Silliness'],,,,,,,,,,,,,,,,,,,,
xkcd_414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Silliness'],['Yes'],['Absent'],['1'],['Text'],['Silliness'],,,,,,,,,,,,,,,,,,,,
xkcd_422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Comparison'],['Yes'],['Absent'],['1'],['Visual'],"['Comparison', 'Surprise']",,,,,,,,,,,,,,,,,,,,
xkcd_449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['2'],['Text'],"['Exaggeration', 'Sarcasm']",['Yes'],['Absent'],['2'],['Text'],"['Exaggeration', 'Surprise']",,,,,,,,,,,,,,,,,,,,
xkcd_470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Visual'],['Silliness'],['Yes'],['Absent'],['1'],['Visual'],['Silliness'],,,,,,,,,,,,,,,,,,,,
xkcd_490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],"['Surprise', 'Comparison']",['Yes'],['Absent'],['1'],['Text'],"['Surprise', 'Comparison']",['Yes'],['Absent'],['1'],['Text'],"['Surprise', 'Comparison']",,,,,,,,,,,,,,,
xkcd_508,,,,,,,,,,,,,,,,['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Surprise', 'Sarcasm', 'Pun']",,,,,,,,,,,['No'],['Absent'],['NA'],['NA'],['NA'],['Yes'],['Absent'],['2'],['Text'],['Pun'],,,,,,,,,,,,,,,,,,,,
xkcd_532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['3'],['Text'],['Surprise'],['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Pun', 'Surprise']",,,,,,,,,,,,,,,,,,,,
xkcd_560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Comparison'],['Yes'],['Absent'],['1'],['Visual'],"['Comparison', 'Surprise']",,,,,,,,,,,,,,,,,,,,
xkcd_607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],['Comparison'],['Yes'],['Absent'],['1'],['Text'],['Comparison'],,,,,,,,,,,,,,,,,,,,
xkcd_668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Comparison'],['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Comparison', 'Surprise']",,,,,,,,,,,,,,,,,,,,
xkcd_685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['4'],['Text'],['Surprise'],['Yes'],['Absent'],['4'],['Text'],['Surprise'],,,,,,,,,,,,,,,,,,,,
xkcd_705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['2'],['Text'],['Surprise'],['Yes'],['Absent'],['2'],['Text'],['Surprise'],,,,,,,,,,,,,,,,,,,,
xkcd_712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['2'],['Text'],['Pun'],['Yes'],['Absent'],['2'],['Text'],['Pun'],,,,,,,,,,,,,,,,,,,,
xkcd_760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],['Surprise'],['Yes'],['Absent'],['1'],['Text'],['Surprise'],,,,,,,,,,,,,,,,,,,,
xkcd_775,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],"['Pun', 'Surprise']",,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],"['Pun', 'Surprise']",['No'],['Absent'],['NA'],['NA'],['NA'],,,,,,,,,,,,,,,,,,,,
xkcd_807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],['Sarcasm'],['Yes'],['Absent'],['1'],['Text'],['Sarcasm'],,,,,,,,,,,,,,,,,,,,
xkcd_838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Visual'],['Surprise'],['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Surprise'],,,,,,,,,,,,,,,,,,,,
xkcd_859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],"['Silliness', 'Exaggeration']",['Yes'],['Absent'],['1'],['Text'],"['Silliness', 'Exaggeration']",['Yes'],['Absent'],['1'],['Text'],"['Silliness', 'Exaggeration']",,,,,,,,,,,,,,,
xkcd_895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],"['Present, contribute']",['3'],['Text'],"['Surprise', 'Comparison']",['Yes'],"['Present, contribute']",['3'],['Text'],"['Surprise', 'Comparison']",['Yes'],"['Present, contribute']",['3'],['Text'],"['Surprise', 'Comparison']",,,,,,,,,,,,,,,
