comic_id,Q1,Q2,Q3,Q4,Q5
xkcd_275,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_285,['Yes'],['Absent'],['1'],['Visual'],['Comparison']
xkcd_291,['Yes'],['Absent'],['1'],['Text'],"['Exaggeration', 'Sarcasm']"
xkcd_301,['Yes'],['Absent'],['1'],['Text'],['Pun']
xkcd_302,['Yes'],['Absent'],['1'],['Both'],['Surprise']
xkcd_303,['Yes'],['Absent'],['1'],['Both'],['Exaggeration']
xkcd_305,['Yes'],['Absent'],['4'],['Text'],['Silliness']
xkcd_307,['Yes'],"['Present, contribute']",['1'],['Visual'],['Surprise']
xkcd_310,['Yes'],['Absent'],['4'],['Visual'],['Surprise']
xkcd_317,['Yes'],['Absent'],['2'],['Text'],['Surprise']
xkcd_325,['Yes'],['Absent'],['4'],['Both'],"['Exaggeration', 'Silliness', 'Surprise']"
xkcd_326,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_331,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_333,['Yes'],['Absent'],['1'],['Both'],['Dark']
xkcd_336,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_338,['Yes'],['Absent'],['1'],['Visual'],['Surprise']
xkcd_340,['Yes'],['Absent'],['1'],['Both'],['Surprise']
xkcd_349,['Yes'],['Absent'],['4'],['Text'],['Exaggeration']
xkcd_350,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_355,['Yes'],['Absent'],['4'],['Text'],"['Surprise', 'Pun']"
xkcd_363,['Yes'],['Absent'],['1'],['Both'],['Silliness']
xkcd_373,['Yes'],['Absent'],['1'],['Both'],['Comparison']
xkcd_376,['Yes'],['Absent'],['1'],['Text'],['Pun']
xkcd_382,['Yes'],"['Present, contribute']",['4'],['Visual'],['Surprise']
xkcd_386,['Yes'],['Absent'],['1'],['Both'],['Exaggeration']
xkcd_387,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_389,['Yes'],"['Present, contribute']",['1'],['Visual'],['Silliness']
xkcd_390,['Yes'],['Absent'],['1'],['Text'],['Dark']
xkcd_396,['Yes'],['Absent'],['4'],['Both'],['Surprise']
xkcd_398,['Yes'],['Absent'],['4'],['Text'],['Surprise']
xkcd_400,['Yes'],"['Present, contribute']",['1'],['Text'],"['Silliness', 'Surprise']"
xkcd_403,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_407,['Yes'],['Absent'],['1'],['Both'],"['Personification', 'Comparison', 'Silliness']"
xkcd_410,['Yes'],['Absent'],['3'],['Text'],['Surprise']
xkcd_411,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_414,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_415,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_416,['Yes'],['Absent'],['2'],['Text'],['Dark']
xkcd_418,['Yes'],['Absent'],['1'],['Text'],['Exaggeration']
xkcd_422,['Yes'],['Absent'],['1'],['Visual'],['Comparison']
xkcd_427,['Yes'],['Absent'],['3'],['Visual'],"['Silliness', 'Surprise']"
xkcd_431,['Yes'],['Absent'],['1'],['Text'],['Comparison']
xkcd_447,['Yes'],['Absent'],['3'],['Text'],"['Silliness', 'Exaggeration']"
xkcd_449,['Yes'],['Absent'],['2'],['Text'],['Exaggeration']
xkcd_455,['Yes'],['Absent'],['3'],['Visual'],['Silliness']
xkcd_459,['Yes'],['Absent'],['2'],['Both'],['Surprise']
xkcd_464,['Yes'],['Absent'],['3'],['Text'],['Surprise']
xkcd_470,['Yes'],['Absent'],['1'],['Visual'],['Silliness']
xkcd_473,['Yes'],['Absent'],['3'],['Both'],['Surprise']
xkcd_479,['Yes'],['Absent'],['3'],['Text'],['Surprise']
xkcd_480,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_490,['Yes'],['Absent'],['1'],['Text'],"['Surprise', 'Comparison']"
xkcd_502,['Yes'],"['Present, contribute']",['1'],['Both'],['Surprise']
xkcd_503,['Yes'],['Absent'],['1'],['Both'],['Silliness']
xkcd_506,['Yes'],['Absent'],['1'],['Text'],['Surprise']
xkcd_508,['Yes'],['Absent'],['2'],['Text'],['Pun']
xkcd_512,['Yes'],['Absent'],['1'],['Text'],['Sarcasm']
xkcd_519,['Yes'],['Absent'],['1'],['Both'],['Exaggeration']
xkcd_523,['Yes'],['Absent'],['1'],['Both'],['Sarcasm']
xkcd_532,['Yes'],['Absent'],['3'],['Text'],['Surprise']
xkcd_538,['Yes'],['Absent'],['2'],['Text'],['Comparison']
xkcd_543,['Yes'],['Absent'],['1'],['Visual'],['Comparison']
xkcd_550,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_560,['Yes'],['Absent'],['1'],['Visual'],['Comparison']
xkcd_570,['Yes'],['Absent'],['1'],['Text'],"['Surprise', 'Sarcasm']"
xkcd_586,['Yes'],"['Present, contribute']",['2'],['Text'],['Surprise']
xkcd_595,['Yes'],"['Present, contribute']",['3'],['Text'],['Sarcasm']
xkcd_607,['Yes'],['Absent'],['1'],['Text'],['Comparison']
xkcd_616,['Yes'],['Absent'],['2'],['Text'],['Silliness']
xkcd_629,['Yes'],['Absent'],['3'],['Text'],"['Silliness', 'Surprise']"
xkcd_630,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_668,['Yes'],['Absent'],['1'],['Both'],['Comparison']
xkcd_673,['Yes'],['Absent'],['1'],['Text'],['Pun']
xkcd_677,['Yes'],['Absent'],['4'],['Both'],['Surprise']
xkcd_680,['Yes'],['Absent'],['1'],['Text'],['Sarcasm']
xkcd_685,['Yes'],['Absent'],['4'],['Text'],['Surprise']
xkcd_688,['Yes'],['Absent'],['3'],['Visual'],"['Exaggeration', 'Silliness']"
xkcd_695,['Yes'],['Absent'],['8'],['Both'],['Dark']
xkcd_700,['Yes'],['Absent'],['5'],['Both'],"['Silliness', 'Surprise']"
xkcd_705,['Yes'],['Absent'],['2'],['Text'],['Surprise']
xkcd_707,['Yes'],"['Present, do not contribute']",['2'],['Text'],['Surprise']
xkcd_708,['Yes'],"['Present, do not contribute']",['2'],['Text'],['Surprise']
xkcd_709,['Yes'],"['Present, contribute']",['2'],['Visual'],['Surprise']
xkcd_712,['Yes'],['Absent'],['2'],['Text'],['Pun']
xkcd_713,['Yes'],['Absent'],['3'],['Both'],['Silliness']
xkcd_724,['Yes'],['Absent'],['1'],['Visual'],['Exaggeration']
xkcd_742,['Yes'],"['Present, contribute']",['1'],['Text'],['Surprise']
xkcd_760,['Yes'],['Absent'],['1'],['Text'],['Surprise']
xkcd_766,['Yes'],['Absent'],['1'],['Text'],['Surprise']
xkcd_767,['Yes'],['Absent'],['1'],['Text'],['Dark']
xkcd_770,['Yes'],['Absent'],['1'],['Text'],"['Sarcasm', 'Surprise']"
xkcd_775,['Yes'],['Absent'],['1'],['Text'],"['Pun', 'Surprise']"
xkcd_795,['Yes'],"['Present, do not contribute']",['1'],['Text'],['Comparison']
xkcd_800,['Yes'],"['Present, do not contribute']",['3'],['Text'],['Dark']
xkcd_805,['Yes'],['Absent'],['4'],['Text'],['Exaggeration']
xkcd_807,['Yes'],['Absent'],['1'],['Text'],['Sarcasm']
xkcd_809,['Yes'],['Absent'],['4'],['Text'],['Silliness']
xkcd_810,['Yes'],['Absent'],['4'],['Text'],['Surprise']
xkcd_828,['Yes'],['Absent'],['3'],['Text'],['Sarcasm']
xkcd_838,['Yes'],['Absent'],['1'],['Visual'],['Surprise']
xkcd_840,['Yes'],['Absent'],['4'],['Text'],"['Personification', 'Pun']"
xkcd_845,['Yes'],"['Present, contribute']",['1'],['Both'],['Silliness']
xkcd_857,['Yes'],['Absent'],['2'],['Text'],['Surprise']
xkcd_859,['Yes'],['Absent'],['1'],['Text'],"['Silliness', 'Exaggeration']"
xkcd_870,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_888,['Yes'],['Absent'],['1'],['Text'],['Exaggeration']
xkcd_889,['Yes'],['Absent'],['1'],['Text'],['Personification']
xkcd_895,['Yes'],"['Present, contribute']",['3'],['Text'],"['Surprise', 'Comparison']"
xkcd_898,['Yes'],['Absent'],['1'],['Text'],"['Exaggeration', 'Silliness']"
xkcd_904,['Yes'],['Absent'],['1'],['Text'],['Comparison']
xkcd_910,['Yes'],['Absent'],['1'],['Text'],"['Sarcasm', 'Silliness']"
xkcd_927,['Yes'],['Absent'],['3'],['Text'],['Surprise']
xkcd_950,['Yes'],['Absent'],['2'],['Text'],"['Surprise', 'Silliness']"
xkcd_951,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_957,['Yes'],['Absent'],['1'],['Both'],['Silliness']
xkcd_958,['Yes'],['Absent'],['2'],['Text'],['Surprise']
xkcd_964,['Yes'],['Absent'],['1'],['Visual'],['Silliness']
xkcd_998,['Yes'],['Absent'],['3'],['Text'],['Surprise']
xkcd_1003,['Yes'],['Absent'],['1'],['Text'],"['Surprise', 'Dark']"
xkcd_1038,['Yes'],"['Present, contribute']",['6'],['Visual'],['Silliness']
xkcd_1088,['Yes'],['Absent'],['2'],['Visual'],['Silliness']
xkcd_1090,['Yes'],"['Present, contribute']",['1'],['Both'],"['Silliness', 'Pun']"
xkcd_1130,['Yes'],['Absent'],['1'],['Text'],['Exaggeration']
xkcd_1134,['Yes'],['Absent'],['1'],['Text'],['Surprise']
xkcd_1139,['Yes'],['Absent'],['1'],['Text'],['Exaggeration']
xkcd_1158,['Yes'],"['Present, contribute']",['4'],['Both'],"['Silliness', 'Surprise']"
xkcd_1164,['Yes'],"['Present, contribute']",['1'],['Text'],['Exaggeration']
xkcd_1207,['Yes'],"['Present, contribute']",['4'],['Text'],['Exaggeration']
xkcd_1220,['Yes'],['Absent'],['1'],['Both'],"['Sarcasm', 'Silliness']"
xkcd_1221,['Yes'],['Absent'],['1'],['Both'],['Pun']
xkcd_1224,['Yes'],"['Present, do not contribute']",['3'],['Text'],"['Silliness', 'Exaggeration']"
xkcd_1235,['Yes'],['Absent'],['1'],['Text'],['Comparison']
xkcd_1239,['Yes'],"['Present, contribute']",['4'],['Text'],"['Sarcasm', 'Silliness']"
xkcd_1248,['Yes'],['Absent'],['2'],['Text'],['Silliness']
xkcd_1259,['No'],['Absent'],['NA'],['NA'],['NA']
xkcd_1263,['Yes'],"['Present, contribute']",['4'],['Text'],"['Silliness', 'Comparison']"
xkcd_1264,['Yes'],['Absent'],['1'],['Both'],"['Silliness', 'Exaggeration']"
xkcd_1266,['Yes'],['Absent'],['1'],['Text'],['Comparison']
xkcd_1278,['Yes'],['Absent'],['1'],['Both'],['Silliness']
xkcd_1280,['Yes'],"['Present, contribute']",['1'],['Text'],['Exaggeration']
xkcd_1327,['Yes'],['Absent'],['1'],['Text'],['Surprise']
xkcd_1328,['Yes'],"['Present, contribute']",['3'],['Both'],['Comparison']
xkcd_1336,['Yes'],['Absent'],['3'],['Visual'],['Silliness']
xkcd_1338,['No'],['Absent'],['NA'],['NA'],['NA']
xkcd_1355,['Yes'],['Absent'],['1'],['Both'],['Silliness']
xkcd_1366,['Yes'],['Absent'],['1'],['Both'],['Comparison']
xkcd_1383,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_1385,['Yes'],"['Present, do not contribute']",['1'],['Text'],['Comparison']
xkcd_1403,['Yes'],"['Present, contribute']",['1'],['Both'],['Silliness']
xkcd_1416,['No'],['Absent'],['NA'],['NA'],['NA']
xkcd_1439,['Yes'],['Absent'],['3'],['Text'],['Comparison']
xkcd_1441,['Yes'],['Absent'],['4'],['Visual'],['Surprise']
xkcd_1444,['Yes'],"['Present, do not contribute']",['2'],['Text'],"['Sarcasm', 'Silliness']"
xkcd_1446,['No'],['Absent'],['NA'],['NA'],['NA']
xkcd_1459,['Yes'],['Absent'],['1'],['Text'],['Exaggeration']
xkcd_1483,['Yes'],['Absent'],['2'],['Text'],['Pun']
xkcd_1494,['Yes'],['Absent'],['2'],['Text'],"['Surprise', 'Exaggeration']"
xkcd_1496,['Yes'],['Absent'],['1'],['Text'],"['Comparison', 'Sarcasm', 'Exaggeration']"
xkcd_1510,['Yes'],['Absent'],['3'],['Text'],"['Silliness', 'Surprise']"
xkcd_1513,['Yes'],['Absent'],['3'],['Text'],"['Comparison', 'Exaggeration']"
xkcd_1516,['Yes'],['Absent'],['1'],['Both'],['Silliness']
xkcd_1521,['Yes'],['Absent'],['4'],['Both'],['Surprise']
xkcd_1527,['Yes'],['Absent'],['1'],['Text'],['Personification']
xkcd_1534,['Yes'],"['Present, contribute']",['2'],['Text'],['Surprise']
xkcd_1545,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_1548,['Yes'],['Absent'],['1'],['Both'],['Comparison']
xkcd_1550,['Yes'],['Absent'],['4'],['Both'],['Silliness']
xkcd_1560,['Yes'],['Absent'],['3'],['Text'],['Surprise']
xkcd_1569,['Yes'],['Absent'],['1'],['Text'],"['Silliness', 'Surprise']"
xkcd_1570,['Yes'],['Absent'],['3'],['Text'],['Surprise']
xkcd_1614,['Yes'],"['Present, contribute']",['2'],['Visual'],"['Pun', 'Silliness', 'Surprise']"
xkcd_1617,['Yes'],['Absent'],['3'],['Text'],['Silliness']
xkcd_1631,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_1632,['Yes'],['Absent'],['1'],['Text'],"['Pun', 'Silliness']"
xkcd_1635,['Yes'],['Absent'],['4'],['Visual'],['Silliness']
xkcd_1637,['Yes'],"['Present, contribute']",['1'],['Both'],['Sarcasm']
xkcd_1659,['Yes'],['Absent'],['1'],['Both'],"['Dark', 'Comparison']"
xkcd_1662,['Yes'],['Absent'],['1'],['Text'],"['Silliness', 'Surprise']"
xkcd_1668,['Yes'],['Absent'],['5'],['Text'],['Personification']
xkcd_1669,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_1672,['Yes'],['Absent'],['8'],['Text'],"['Comparison', 'Dark']"
xkcd_1677,['Yes'],['Absent'],['1'],['Text'],['Surprise']
xkcd_1683,['Yes'],['Absent'],['1'],['Text'],['Surprise']
xkcd_1684,['Yes'],['Absent'],['3'],['Text'],['Silliness']
xkcd_1695,['Yes'],['Absent'],['4'],['Text'],['Sarcasm']
xkcd_1706,['Yes'],['Absent'],['1'],['Text'],['Surprise']
xkcd_1710,['Yes'],['Absent'],['2'],['Text'],['Sarcasm']
xkcd_1712,['Yes'],['Absent'],['4'],['Text'],['Silliness']
xkcd_1715,['Yes'],"['Present, do not contribute']",['4'],['Both'],['Silliness']
xkcd_1721,['Yes'],['Absent'],['3'],['Text'],['Sarcasm']
xkcd_1731,['Yes'],"['Present, contribute']",['4'],['Text'],['Sarcasm']
xkcd_1745,['Yes'],"['Present, contribute']",['1'],['Text'],['Comparison']
xkcd_1747,['Yes'],['Absent'],['7'],['Text'],['Silliness']
xkcd_1761,['Yes'],['Absent'],['4'],['Text'],['Surprise']
xkcd_1766,['Yes'],['Absent'],['1'],['Text'],['Comparison']
xkcd_1793,['Yes'],['Absent'],['3'],['Both'],['Comparison']
xkcd_1829,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_1839,['Yes'],['Absent'],['4'],['Text'],"['Surprise', 'Exaggeration']"
xkcd_1891,['Yes'],['Absent'],['1'],['Text'],['Sarcasm']
xkcd_1893,['No'],['Absent'],['NA'],['NA'],['NA']
xkcd_1897,['Yes'],['Absent'],['1'],['Text'],['Exaggeration']
xkcd_1900,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_1910,['Yes'],['Absent'],['3'],['Text'],"['Silliness', 'Surprise']"
xkcd_1919,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_1927,['Yes'],['Absent'],['1'],['Both'],['Silliness']
xkcd_1936,['Yes'],['Absent'],['3'],['Text'],['Silliness']
xkcd_1954,['Yes'],['Absent'],['1'],['Text'],['Surprise']
xkcd_1973,['Yes'],['Absent'],['1'],['Text'],"['Exaggeration', 'Comparison']"
xkcd_1977,['Yes'],"['Present, contribute']",['1'],['Text'],['Silliness']
xkcd_1995,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_2006,['Yes'],['Absent'],['1'],['Text'],"['Exaggeration', 'Comparison', 'Sarcasm']"
xkcd_2008,['Yes'],['Absent'],['1'],['Text'],['Sarcasm']
xkcd_2025,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_2038,['Yes'],['Absent'],['1'],['Visual'],['Silliness']
xkcd_2041,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_2061,['Yes'],['Absent'],['4'],['Text'],['Surprise']
xkcd_2064,['Yes'],['Absent'],['1'],['Both'],['Silliness']
xkcd_2072,['Yes'],['Absent'],['3'],['Text'],['Surprise']
xkcd_2096,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_2098,['Yes'],['Absent'],['1'],['Text'],"['Comparison', 'Sarcasm']"
xkcd_2104,['Yes'],['Absent'],['3'],['Text'],"['Silliness', 'Pun']"
xkcd_2114,['Yes'],['Absent'],['4'],['Both'],['Surprise']
xkcd_2115,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_2129,['Yes'],['Absent'],['1'],['Text'],['Surprise']
xkcd_2131,['No'],['Absent'],['NA'],['NA'],['NA']
xkcd_2134,['Yes'],['Absent'],['4'],['Both'],['Surprise']
xkcd_2140,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_2142,['Yes'],['Absent'],['1'],['Both'],['Comparison']
xkcd_2154,['Yes'],['Absent'],['2'],['Text'],['Surprise']
xkcd_2162,['Yes'],['Absent'],['1'],['Text'],['Comparison']
xkcd_2166,['Yes'],['Absent'],['1'],['Text'],['Exaggeration']
xkcd_2171,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_2174,['Yes'],['Absent'],['1'],['Text'],['Surprise']
xkcd_2189,['Yes'],['Absent'],['2'],['Both'],['Surprise']
xkcd_2204,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_2205,['Yes'],['Absent'],['1'],['Text'],['Comparison']
xkcd_2216,['Yes'],['Absent'],['1'],['Text'],['Sarcasm']
xkcd_2261,['Yes'],['Absent'],['3'],['Text'],['Exaggeration']
xkcd_2268,['Yes'],['Absent'],['1'],['Text'],['Sarcasm']
xkcd_2271,['Yes'],['Absent'],['1'],['Both'],['Comparison']
xkcd_2284,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_2289,['Yes'],['Absent'],['3'],['Both'],['Silliness']
xkcd_2293,['Yes'],['Absent'],['1'],['Visual'],['Surprise']
xkcd_2297,['Yes'],['Absent'],['2'],['Text'],"['Dark', 'Pun']"
xkcd_2300,['Yes'],['Absent'],['3'],['Text'],['Silliness']
xkcd_2308,['Yes'],['Absent'],['1'],['Both'],['Comparison']
xkcd_2311,['Yes'],['Absent'],['1'],['Both'],['Sarcasm']
xkcd_2315,['Yes'],['Absent'],['3'],['Text'],['Pun']
xkcd_2316,['Yes'],"['Present, contribute']",['3'],['Text'],['Silliness']
xkcd_2320,['Yes'],['Absent'],['1'],['Text'],['Exaggeration']
xkcd_2336,['Yes'],['Absent'],['1'],['Visual'],['Silliness']
xkcd_2337,['Yes'],['Absent'],['1'],['Text'],['Surprise']
xkcd_2341,['Yes'],['Absent'],['2'],['Text'],['Exaggeration']
xkcd_2353,['Yes'],['Absent'],['3'],['Text'],['Surprise']
xkcd_2362,['Yes'],['Absent'],['1'],['Text'],['Pun']
xkcd_2367,['Yes'],['Absent'],['1'],['Visual'],['Comparison']
xkcd_2371,['Yes'],['Absent'],['1'],['Both'],['Silliness']
xkcd_2373,['Yes'],['Absent'],['3'],['Text'],"['Surprise', 'Exaggeration', 'Comparison']"
xkcd_2374,['Yes'],['Absent'],['1'],['Text'],"['Exaggeration', 'Sarcasm', 'Pun']"
xkcd_2382,['Yes'],['Absent'],['1'],['Text'],['Sarcasm']
xkcd_2393,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_2397,['Yes'],['Absent'],['1'],['Text'],"['Dark', 'Sarcasm']"
xkcd_2408,['Yes'],['Absent'],['7'],['Visual'],['Comparison']
xkcd_2423,['Yes'],['Absent'],['3'],['Text'],['Exaggeration']
xkcd_2429,['Yes'],['Absent'],['2'],['Text'],"['Silliness', 'Surprise']"
xkcd_2444,['Yes'],"['Present, contribute']",['3'],['Both'],"['Silliness', 'Surprise']"
xkcd_2453,['Yes'],['Absent'],['1'],['Text'],['Exaggeration']
xkcd_2455,['Yes'],['Absent'],['3'],['Both'],['Surprise']
xkcd_2481,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_2538,['Yes'],['Absent'],['1'],['Text'],['Exaggeration']
xkcd_2550,['Yes'],['Absent'],['1'],['Both'],['Pun']
xkcd_2572,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_2591,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_2592,['Yes'],['Absent'],['1'],['Text'],['Surprise']
xkcd_2598,['Yes'],['Absent'],['1'],['Text'],"['Exaggeration', 'Sarcasm', 'Comparison']"
xkcd_2599,['Yes'],['Absent'],['1'],['Both'],['Silliness']
xkcd_2603,['Yes'],"['Present, contribute']",['2'],['Both'],['Silliness']
xkcd_2604,['Yes'],"['Present, do not contribute']",['1'],['Text'],['Surprise']
xkcd_2609,['Yes'],['Absent'],['1'],['Text'],['Surprise']
xkcd_2628,['Yes'],"['Present, contribute']",['3'],['Both'],"['Silliness', 'Surprise']"
xkcd_2631,['Yes'],['Absent'],['1'],['Both'],['Silliness']
xkcd_2650,['Yes'],['Absent'],['4'],['Text'],['Comparison']
xkcd_2678,['Yes'],['Absent'],['1'],['Both'],['Silliness']
xkcd_2703,['Yes'],['Absent'],['1'],['Text'],['Surprise']
xkcd_2713,['Yes'],['Absent'],['1'],['Both'],['Exaggeration']
xkcd_2716,['Yes'],['Absent'],['1'],['Text'],['Surprise']
xkcd_2721,['Yes'],['Absent'],['1'],['Text'],['Exaggeration']
xkcd_2726,['Yes'],"['Present, contribute']",['1'],['Text'],['Surprise']
xkcd_2734,['Yes'],['Absent'],['2'],['Text'],['Silliness']
xkcd_2768,['Yes'],['Absent'],['3'],['Text'],['Surprise']
xkcd_2786,['Yes'],['Absent'],['1'],['Text'],"['Exaggeration', 'Sarcasm']"
xkcd_2792,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_2797,['Yes'],['Absent'],['3'],['Text'],['Sarcasm']
xkcd_2802,['No'],['Absent'],['NA'],['NA'],['NA']
xkcd_2853,['Yes'],['Absent'],['1'],['Text'],['Exaggeration']
xkcd_2855,['Yes'],['Absent'],['1'],['Text'],['Sarcasm']
xkcd_2859,['Yes'],"['Present, contribute']",['1'],['Both'],['Silliness']
xkcd_2873,['Yes'],['Absent'],['1'],['Both'],['Comparison']
xkcd_2883,['Yes'],['Absent'],['1'],['Text'],['Exaggeration']
xkcd_2885,['Yes'],['Absent'],['1'],['Text'],"['Comparison', 'Pun']"
xkcd_2921,['Yes'],['Absent'],['1'],['Text'],['Exaggeration']
xkcd_2925,['Yes'],['Absent'],['1'],['Both'],['Exaggeration']
xkcd_2953,['Yes'],['Absent'],['1'],['Text'],['Surprise']
